X,                                          T,                                              var_rho,
6.205620765686035156e-01 4.872121810913085938e-01 5.634832754731178284e-02
6.206620931625366211e-01 4.870966374874114990e-01 5.629489198327064514e-02
6.207620501518249512e-01 4.869812130928039551e-01 5.624155327677726746e-02
6.208620667457580566e-01 4.868656098842620850e-01 5.618816986680030823e-02
6.209620833396911621e-01 4.867500364780426025e-01 5.613483488559722900e-02
6.210620999336242676e-01 4.866345524787902832e-01 5.608158186078071594e-02
6.211621165275573730e-01 4.865189194679260254e-01 5.602829903364181519e-02
6.212621331214904785e-01 4.864032864570617676e-01 5.597504973411560059e-02
6.213621497154235840e-01 4.862877130508422852e-01 5.592187121510505676e-02
6.214621663093566895e-01 4.861721396446228027e-01 5.586872994899749756e-02
6.215621829032897949e-01 4.860564470291137695e-01 5.581557005643844604e-02
6.216621398925781250e-01 4.859409630298614502e-01 5.576254427433013916e-02
6.217621564865112305e-01 4.858252406120300293e-01 5.570944398641586304e-02
6.218621730804443359e-01 4.857096076011657715e-01 5.565642565488815308e-02
6.219621896743774414e-01 4.855939447879791260e-01 5.560343340039253235e-02
6.220622062683105469e-01 4.854782223701477051e-01 5.555044859647750854e-02
6.221622228622436523e-01 4.853625893592834473e-01 5.549754574894905090e-02
6.222622394561767578e-01 4.852468967437744141e-01 5.544465035200119019e-02
6.223622560501098633e-01 4.851311743259429932e-01 5.539178103208541870e-02
6.224622726440429688e-01 4.850153923034667969e-01 5.533891916275024414e-02
6.225622296333312988e-01 4.848997294902801514e-01 5.528615415096282959e-02
6.226622462272644043e-01 4.847840666770935059e-01 5.523342266678810120e-02
6.227622628211975098e-01 4.846683144569396973e-01 5.518068745732307434e-02
6.228622794151306152e-01 4.845525026321411133e-01 5.512796342372894287e-02
6.229622960090637207e-01 4.844366908073425293e-01 5.507528036832809448e-02
6.230623126029968262e-01 4.843209683895111084e-01 5.502267554402351379e-02
6.231623291969299316e-01 4.842052459716796875e-01 5.497010797262191772e-02
6.232623457908630371e-01 4.840893149375915527e-01 5.491748079657554626e-02
6.233623623847961426e-01 4.839735031127929688e-01 5.486495047807693481e-02
6.234623193740844727e-01 4.838578104972839355e-01 5.481250956654548645e-02
6.235623359680175781e-01 4.837419390678405762e-01 5.476002395153045654e-02
6.236623525619506836e-01 4.836260676383972168e-01 5.470757558941841125e-02
6.237623691558837891e-01 4.835102558135986328e-01 5.465519428253173828e-02
6.238623857498168945e-01 4.833942651748657227e-01 5.460276827216148376e-02
6.239624023437500000e-01 4.832784533500671387e-01 5.455046147108078003e-02
6.240624189376831055e-01 4.831626415252685547e-01 5.449819192290306091e-02
6.241624355316162109e-01 4.830466508865356445e-01 5.444587767124176025e-02
6.242624521255493164e-01 4.829307496547698975e-01 5.439364537596702576e-02
6.243624091148376465e-01 4.828148484230041504e-01 5.434144660830497742e-02
6.244624257087707520e-01 4.826989173889160156e-01 5.428927391767501831e-02
6.245624423027038574e-01 4.825829863548278809e-01 5.423713475465774536e-02
6.246624588966369629e-01 4.824670553207397461e-01 5.418503656983375549e-02
6.247624754905700684e-01 4.823510646820068359e-01 5.413294956088066101e-02
6.248624920845031738e-01 4.822351336479187012e-01 5.408092588186264038e-02
6.249625086784362793e-01 4.821190834045410156e-01 5.402888730168342590e-02
6.250625252723693848e-01 4.820030927658081055e-01 5.397691577672958374e-02
6.251625418663024902e-01 4.818870127201080322e-01 5.392493680119514465e-02
6.252624988555908203e-01 4.817710518836975098e-01 5.387305095791816711e-02
6.253625154495239258e-01 4.816550910472869873e-01 5.382120236754417419e-02
6.254625320434570312e-01 4.815390706062316895e-01 5.376936495304107666e-02
6.255625486373901367e-01 4.814229905605316162e-01 5.371753871440887451e-02
6.256625652313232422e-01 4.813069105148315430e-01 5.366574972867965698e-02
6.257625818252563477e-01 4.811908304691314697e-01 5.361399799585342407e-02
6.258625984191894531e-01 4.810746908187866211e-01 5.356225743889808655e-02
6.259626150131225586e-01 4.809586107730865479e-01 5.351058021187782288e-02
6.260626316070556641e-01 4.808424711227416992e-01 5.345891416072845459e-02
6.261625885963439941e-01 4.807264804840087891e-01 5.340734869241714478e-02
6.262626051902770996e-01 4.806103408336639404e-01 5.335575342178344727e-02
6.263626217842102051e-01 4.804941415786743164e-01 5.330417305231094360e-02
6.264626383781433105e-01 4.803780019283294678e-01 5.325265601277351379e-02
6.265626549720764160e-01 4.802618622779846191e-01 5.320117995142936707e-02
6.266626715660095215e-01 4.801456332206726074e-01 5.314969643950462341e-02
6.267626881599426270e-01 4.800294637680053711e-01 5.309827998280525208e-02
6.268627047538757324e-01 4.799133241176605225e-01 5.304691195487976074e-02
6.269627213478088379e-01 4.797970652580261230e-01 5.299552902579307556e-02
6.270626783370971680e-01 4.796808958053588867e-01 5.294422432780265808e-02
6.271626949310302734e-01 4.795646369457244873e-01 5.289291590452194214e-02
6.272627115249633789e-01 4.794484376907348633e-01 5.284167081117630005e-02
6.273627281188964844e-01 4.793321490287780762e-01 5.279042571783065796e-02
6.274627447128295898e-01 4.792158901691436768e-01 5.273922905325889587e-02
6.275627613067626953e-01 4.790996611118316650e-01 5.268808081746101379e-02
6.276627779006958008e-01 4.789833724498748779e-01 5.263694748282432556e-02
6.277627944946289062e-01 4.788670539855957031e-01 5.258583649992942810e-02
6.278628110885620117e-01 4.787507653236389160e-01 5.253477767109870911e-02
6.279627680778503418e-01 4.786344766616821289e-01 5.248374864459037781e-02
6.280627846717834473e-01 4.785182178020477295e-01 5.243277549743652344e-02
6.281628012657165527e-01 4.784018397331237793e-01 5.238178744912147522e-02
6.282628178596496582e-01 4.782855510711669922e-01 5.233087763190269470e-02
6.283628344535827637e-01 4.781690835952758789e-01 5.227992311120033264e-02
6.284628510475158691e-01 4.780527651309967041e-01 5.222907289862632751e-02
6.285628676414489746e-01 4.779363572597503662e-01 5.217822268605232239e-02
6.286628842353820801e-01 4.778199195861816406e-01 5.212739109992980957e-02
6.287629008293151855e-01 4.777035713195800781e-01 5.207664147019386292e-02
6.288628578186035156e-01 4.775872230529785156e-01 5.202592536807060242e-02
6.289628744125366211e-01 4.774707853794097900e-01 5.197520926594734192e-02
6.290628910064697266e-01 4.773543477058410645e-01 5.192453041672706604e-02
6.291629076004028320e-01 4.772378802299499512e-01 5.187387391924858093e-02
6.292629241943359375e-01 4.771214723587036133e-01 5.182328075170516968e-02
6.293629407882690430e-01 4.770049154758453369e-01 5.177266150712966919e-02
6.294629573822021484e-01 4.768884778022766113e-01 5.172212794423103333e-02
6.295629739761352539e-01 4.767719507217407227e-01 5.167159438133239746e-02
6.296629905700683594e-01 4.766555428504943848e-01 5.162114650011062622e-02
6.297629475593566895e-01 4.765390753746032715e-01 5.157071352005004883e-02
6.298629641532897949e-01 4.764225184917449951e-01 5.152027681469917297e-02
6.299629807472229004e-01 4.763059914112091064e-01 5.146989226341247559e-02
6.300629973411560059e-01 4.761894345283508301e-01 5.141953006386756897e-02
6.301630139350891113e-01 4.760729074478149414e-01 5.136922001838684082e-02
6.302630305290222168e-01 4.759563207626342773e-01 5.131892114877700806e-02
6.303630471229553223e-01 4.758397638797760010e-01 5.126867070794105530e-02
6.304630637168884277e-01 4.757232069969177246e-01 5.121845752000808716e-02
6.305630803108215332e-01 4.756064713001251221e-01 5.116820335388183594e-02
6.306630373001098633e-01 4.754900336265563965e-01 5.111811310052871704e-02
6.307630538940429688e-01 4.753733873367309570e-01 5.106797069311141968e-02
6.308630704879760742e-01 4.752567112445831299e-01 5.101785436272621155e-02
6.309630870819091797e-01 4.751401543617248535e-01 5.096782743930816650e-02
6.310631036758422852e-01 4.750234484672546387e-01 5.091777071356773376e-02
6.311631202697753906e-01 4.749068021774291992e-01 5.086777731776237488e-02
6.312631368637084961e-01 4.747900664806365967e-01 5.081777647137641907e-02
6.313631534576416016e-01 4.746734499931335449e-01 5.076786875724792480e-02
6.314631700515747070e-01 4.745566844940185547e-01 5.071793496608734131e-02
6.315631270408630371e-01 4.744400978088378906e-01 5.066811293363571167e-02
6.316631436347961426e-01 4.743233323097229004e-01 5.061825364828109741e-02
6.317631602287292480e-01 4.742066860198974609e-01 5.056848004460334778e-02
6.318631768226623535e-01 4.740899205207824707e-01 5.051869526505470276e-02
6.319631934165954590e-01 4.739731550216674805e-01 5.046894401311874390e-02
6.320632100105285645e-01 4.738564193248748779e-01 5.041924118995666504e-02
6.321632266044616699e-01 4.737395644187927246e-01 5.036952719092369080e-02
6.322632431983947754e-01 4.736227989196777344e-01 5.031988769769668579e-02
6.323632597923278809e-01 4.735060334205627441e-01 5.027028545737266541e-02
6.324632167816162109e-01 4.733893275260925293e-01 5.022074282169342041e-02
6.325632333755493164e-01 4.732725024223327637e-01 5.017118528485298157e-02
6.326632499694824219e-01 4.731556773185729980e-01 5.012166872620582581e-02
6.327632665634155273e-01 4.730387926101684570e-01 5.007215961813926697e-02
6.328632831573486328e-01 4.729219973087310791e-01 5.002272501587867737e-02
6.329632997512817383e-01 4.728051424026489258e-01 4.997330158948898315e-02
6.330633163452148438e-01 4.726882576942443848e-01 4.992390424013137817e-02
6.331633329391479492e-01 4.725713133811950684e-01 4.987452179193496704e-02
6.332633495330810547e-01 4.724544584751129150e-01 4.982521012425422668e-02
6.333633661270141602e-01 4.723376035690307617e-01 4.977593198418617249e-02
6.334633231163024902e-01 4.722207784652709961e-01 4.972670972347259521e-02
6.335633397102355957e-01 4.721038341522216797e-01 4.967746883630752563e-02
6.336633563041687012e-01 4.719868898391723633e-01 4.962826520204544067e-02
6.337633728981018066e-01 4.718700051307678223e-01 4.957912489771842957e-02
6.338633894920349121e-01 4.717530012130737305e-01 4.952996969223022461e-02
6.339634060859680176e-01 4.716359972953796387e-01 4.948085173964500427e-02
6.340634226799011230e-01 4.715190529823303223e-01 4.943179339170455933e-02
6.341634392738342285e-01 4.714020192623138428e-01 4.938273876905441284e-02
6.342634558677673340e-01 4.712851047515869141e-01 4.933376610279083252e-02
6.343634128570556641e-01 4.711681008338928223e-01 4.928479343652725220e-02
6.344634294509887695e-01 4.710510969161987305e-01 4.923585429787635803e-02
6.345634460449218750e-01 4.709340929985046387e-01 4.918695613741874695e-02
6.346634626388549805e-01 4.708170294761657715e-01 4.913806542754173279e-02
6.347634792327880859e-01 4.706999659538269043e-01 4.908921569585800171e-02
6.348634958267211914e-01 4.705829024314880371e-01 4.904039949178695679e-02
6.349635124206542969e-01 4.704658389091491699e-01 4.899162426590919495e-02
6.350635290145874023e-01 4.703487455844879150e-01 4.894286766648292542e-02
6.351635456085205078e-01 4.702316522598266602e-01 4.889414831995964050e-02
6.352635025978088379e-01 4.701146483421325684e-01 4.884550720453262329e-02
6.353635191917419434e-01 4.699975848197937012e-01 4.879687353968620300e-02
6.354635357856750488e-01 4.698804318904876709e-01 4.874823987483978271e-02
6.355635523796081543e-01 4.697632193565368652e-01 4.869961738586425781e-02
6.356635689735412598e-01 4.696461558341979980e-01 4.865109175443649292e-02
6.357635855674743652e-01 4.695289731025695801e-01 4.860255494713783264e-02
6.358636021614074707e-01 4.694117903709411621e-01 4.855405539274215698e-02
6.359636187553405762e-01 4.692946076393127441e-01 4.850558936595916748e-02
6.360636353492736816e-01 4.691775143146514893e-01 4.845719411969184875e-02
6.361635923385620117e-01 4.690603017807006836e-01 4.840879142284393311e-02
6.362636089324951172e-01 4.689431190490722656e-01 4.836043715476989746e-02
6.363636255264282227e-01 4.688258767127990723e-01 4.831209033727645874e-02
6.364636421203613281e-01 4.687086939811706543e-01 4.826380684971809387e-02
6.365636587142944336e-01 4.685914218425750732e-01 4.821552336215972900e-02
6.366636753082275391e-01 4.684741795063018799e-01 4.816728830337524414e-02
6.367636919021606445e-01 4.683569073677062988e-01 4.811907932162284851e-02
6.368637084960937500e-01 4.682396054267883301e-01 4.807089269161224365e-02
6.369637250900268555e-01 4.681223034858703613e-01 4.802273958921432495e-02
6.370636820793151855e-01 4.680051207542419434e-01 4.797467216849327087e-02
6.371636986732482910e-01 4.678878486156463623e-01 4.792660847306251526e-02
6.372637152671813965e-01 4.677704870700836182e-01 4.787854105234146118e-02
6.373637318611145020e-01 4.676531851291656494e-01 4.783053323626518250e-02
6.374637484550476074e-01 4.675358533859252930e-01 4.778255149722099304e-02
6.375637650489807129e-01 4.674185514450073242e-01 4.773461446166038513e-02
6.376637816429138184e-01 4.673011302947998047e-01 4.768666625022888184e-02
6.377637982368469238e-01 4.671837687492370605e-01 4.763878136873245239e-02
6.378638148307800293e-01 4.670663475990295410e-01 4.759090393781661987e-02
6.379637718200683594e-01 4.669490158557891846e-01 4.754310101270675659e-02
6.380637884140014648e-01 4.668316245079040527e-01 4.749531298875808716e-02
6.381638050079345703e-01 4.667143225669860840e-01 4.744759574532508850e-02
6.382638216018676758e-01 4.665968418121337891e-01 4.739984124898910522e-02
6.383638381958007812e-01 4.664793610572814941e-01 4.735212028026580811e-02
6.384638547897338867e-01 4.663619697093963623e-01 4.730447381734848022e-02
6.385638713836669922e-01 4.662444591522216797e-01 4.725681617856025696e-02
6.386638879776000977e-01 4.661270380020141602e-01 4.720922932028770447e-02
6.387639045715332031e-01 4.660095870494842529e-01 4.716166853904724121e-02
6.388638615608215332e-01 4.658921360969543457e-01 4.711414128541946411e-02
6.389638781547546387e-01 4.657746255397796631e-01 4.706662520766258240e-02
6.390638947486877441e-01 4.656571149826049805e-01 4.701914638280868530e-02
6.391639113426208496e-01 4.655396044254302979e-01 4.697170108556747437e-02
6.392639279365539551e-01 4.654220640659332275e-01 4.692428186535835266e-02
6.393639445304870605e-01 4.653045535087585449e-01 4.687691107392311096e-02
6.394639611244201660e-01 4.651869535446166992e-01 4.682954028248786926e-02
6.395639777183532715e-01 4.650694131851196289e-01 4.678222909569740295e-02
6.396639943122863770e-01 4.649519026279449463e-01 4.673496261239051819e-02
6.397639513015747070e-01 4.648343324661254883e-01 4.668771103024482727e-02
6.398639678955078125e-01 4.647167921066284180e-01 4.664050787687301636e-02
6.399639844894409180e-01 4.645991921424865723e-01 4.659331589937210083e-02
6.400640010833740234e-01 4.644815325736999512e-01 4.654613509774208069e-02
6.401640176773071289e-01 4.643639624118804932e-01 4.649902880191802979e-02
6.402640342712402344e-01 4.642462730407714844e-01 4.645190760493278503e-02
6.403640508651733398e-01 4.641286134719848633e-01 4.640483483672142029e-02
6.404640674591064453e-01 4.640109539031982422e-01 4.635779932141304016e-02
6.405640840530395508e-01 4.638932347297668457e-01 4.631077498197555542e-02
6.406640410423278809e-01 4.637756943702697754e-01 4.626385122537612915e-02
6.407640576362609863e-01 4.636580348014831543e-01 4.621692374348640442e-02
6.408640742301940918e-01 4.635403156280517578e-01 4.617000743746757507e-02
6.409640908241271973e-01 4.634225964546203613e-01 4.612312465906143188e-02
6.410641074180603027e-01 4.633048474788665771e-01 4.607626795768737793e-02
6.411641240119934082e-01 4.631871879100799561e-01 4.602947831153869629e-02
6.412641406059265137e-01 4.630694389343261719e-01 4.598269239068031311e-02
6.413641571998596191e-01 4.629517197608947754e-01 4.593595489859580994e-02
6.414641737937927246e-01 4.628339707851409912e-01 4.588923975825309753e-02
6.415641307830810547e-01 4.627162516117095947e-01 4.584256932139396667e-02
6.416641473770141602e-01 4.625985026359558105e-01 4.579592868685722351e-02
